transaction_id,customer_id,transaction_date,amount,category,merchant,city,state,is_international,card_type
3881dc7b-ceec-4285-8a61-9eb5f5c229ef,C1187,10-07-2024,22.13,Travel,Perry-Gay,South Amber,OH,Yes,Silver
3c8c1713-5a7a-4294-82f7-c5bde92590d8,C1607,13-08-2024,18.02,Entertainment,Evans-Jacobs,Aliciastad,SC,No,Gold
62ed383a-7fce-4270-9749-99a3e019f2b7,C1328,04-01-2024,27.44,Fuel,"Kelley, Edwards and Yates",Seanfurt,NV,Yes,Platinum
1f473ee1-4127-43bd-860c-8e6cfd6495c2,C1739,04-10-2023,123.83,Utilities,Reed-Miller,Lisamouth,AK,Yes,Silver
433ff7f0-912a-4809-bb5f-fc2bc4d7ff26,C1304,21-06-2023,31.88,Fuel,Martin LLC,Scotthaven,OR,No,Silver
a158602a-36d4-4ce7-a6f7-bbd09e82739c,C1577,03-11-2023,41.77,Healthcare,Flynn-Murphy,North Rebeccabury,NH,No,Gold
fc71e93a-8244-43ad-8672-8bd0173633a7,C1393,09-11-2024,59.56,Entertainment,Mclaughlin Group,North William,SC,Yes,Silver
9ae5c021-4282-4149-b58e-b7e9aa16e3ff,C1042,04-05-2024,244.45,Shopping,"Cunningham, Carr and Goodwin",West Billmouth,OK,No,Platinum
53070958-0fb4-4144-8fbb-787918259bde,C1284,07-01-2024,21,Entertainment,Nelson-Sims,West Georgeberg,MO,Yes,Gold
4d0f003b-9cc0-4c71-997b-1eb27eb5ebf3,C1291,15-09-2023,0.5,Groceries,Velazquez-Stafford,Lake Christinaview,OR,Yes,Gold
47ad294a-56ac-4afa-b29d-de7317df9208,C1280,29-10-2023,6.2,Fuel,Wall-Griffith,Bakerland,GA,No,Silver
d5186ae7-3a70-4e3e-a898-4f3113f021f0,C1906,18-11-2024,235.14,Groceries,"Miller, Johnson and Tate",Hectormouth,WV,No,Gold
f85394d2-fd35-448b-a34b-9e56e3f7f058,C1620,14-06-2024,104.28,Travel,Griffin PLC,Kurtshire,NM,Yes,Platinum
5fc87df9-8246-4ac0-b3e8-03d27698dd53,C1285,01-06-2024,31.89,Groceries,"Wilson, Burns and Rodriguez",New Christopherside,HI,Yes,Silver
c56cba11-4edf-46d4-938e-0d6cad0b2acf,C1565,31-07-2023,19.5,Groceries,Sanchez PLC,Lake Todd,AR,Yes,Platinum
320a4b65-dc98-4dc3-997e-1e7f074db7f1,C1924,21-05-2023,34.85,Dining,"Carey, Griffin and Rogers",Kramerville,IL,Yes,Silver
1ac56fb4-427d-4d48-a90b-2a6a3b0ae754,C1500,15-09-2023,12.19,Dining,"Perez, Harvey and Parrish",Port Williamborough,TX,No,Silver
1a39b97d-d3f1-4502-a6a9-23d3ac81e762,C1288,26-08-2023,283.93,Healthcare,Perez and Sons,South Colleen,OK,No,Platinum
ba97cccb-5f00-41cf-a8e6-4cdb2f66c94d,C1129,09-03-2025,153.34,Fuel,Marks LLC,Randyborough,NV,No,Silver
c5890b39-add7-42c9-960e-dee8e05ab91a,C1733,11-07-2023,62.06,Travel,Cardenas Ltd,South Robertville,VA,No,Gold
9964e384-d9d6-4072-a240-6ec6ed13b184,C1505,24-02-2024,200.22,Utilities,Mcdonald-Smith,Lake Eduardoton,KS,Yes,Silver
3ee2b0b4-f0c3-4195-ad24-9edc3c9031a4,C1285,08-10-2023,28.7,Travel,"Lawrence, Schwartz and Lee",East Ethan,RI,No,Silver
99dbcdd1-066c-421b-b018-f75766b3726b,C1762,02-10-2024,126.27,Shopping,Stone PLC,Justinside,TN,Yes,Gold
8d23ac07-6e29-4670-a6e5-5acb87b02a01,C1160,26-03-2024,193.89,Entertainment,Perkins Group,Port Tinaberg,NY,No,Gold
83c93495-20b1-4439-b081-6a82f8a221a6,C1645,26-09-2024,44.13,Travel,Ingram-Cohen,Paulmouth,OK,No,Silver
2c20566d-177b-457d-b6ea-bb5929039833,C1443,16-07-2024,141.66,Travel,Wright-Fernandez,New Tanyahaven,UT,No,Silver
50c1ac62-7aed-4fa8-b871-155c6819ebb9,C1861,18-07-2023,34.97,Dining,Walter-Obrien,Maryside,TX,Yes,Silver
2d800a29-ed57-43fa-9712-e731b9fd1e27,C1140,14-09-2023,35.5,Healthcare,Mercer-Gutierrez,Williamsland,MT,Yes,Platinum
bbb0c334-af40-443a-a98e-1f5134a90bdd,C1200,02-04-2024,11.32,Utilities,Arnold Inc,Brownbury,SD,No,Silver
22338d72-3394-49a7-9da6-7341ab173788,C1496,29-12-2023,57.99,Groceries,"Munoz, Pearson and Williams",South David,SD,No,Gold
12fc16c6-bd2c-44a2-9bae-fae404a1fae2,C1134,27-02-2025,130.83,Shopping,Howard Group,Danielmouth,CT,Yes,Platinum
de1f5a12-a393-4edd-a0f2-549b2f5956c0,C1877,10-09-2023,281.71,Shopping,Perkins-Austin,Pierceborough,KY,Yes,Gold
dae2c539-3671-4c69-818c-5924f4a030fa,C1068,20-02-2025,92.58,Fuel,"Chapman, Rogers and Wilson",Wattsland,IL,Yes,Platinum
2c0a4471-de84-4b5c-8c9c-686735ed01a0,C1182,30-12-2023,198.88,Dining,"Martinez, Smith and Mclaughlin",Smithtown,TX,No,Platinum
219e07fa-059c-430c-9470-79e021dd6739,C1269,04-02-2024,172.88,Healthcare,Castaneda-Thompson,West Jesus,MO,Yes,Platinum
81bbe87e-1840-42ca-9373-09aa2a3f9261,C1357,29-09-2024,19.04,Fuel,"Johnson, Baker and Noble",Mayerborough,NY,Yes,Gold
c20102f4-d136-4424-beb2-d3f602354c08,C1860,07-05-2024,66.52,Shopping,Andrade and Sons,New Jorge,NM,No,Platinum
9cda87e4-124a-462d-a78b-eb859cf5bdb7,C1496,04-08-2023,12.43,Fuel,Lopez-Rivera,South Wendy,NY,No,Platinum
cd213d6d-ce04-4e69-9be0-d781e30025c0,C1365,05-05-2024,114.62,Fuel,Stewart PLC,New Kathryn,DE,No,Silver
7b7cebac-0fbc-4242-b336-414b48ad0df2,C1224,29-06-2024,299.37,Travel,Miller Ltd,Bateschester,NJ,No,Gold
9de0bce3-e2a8-49f3-aad7-136e946942dc,C1992,04-07-2024,14.74,Fuel,"Gonzalez, Dominguez and Mcdonald",Cynthiamouth,NJ,No,Silver
32bba61e-f3af-457b-b9db-5cc863d77a20,C1678,10-07-2024,132.38,Healthcare,Ingram-Robbins,New Richard,AZ,Yes,Silver
850b7c6c-4603-4524-a0df-8fa8c084bf36,C1475,23-04-2023,100.03,Entertainment,"Rogers, Blake and Rivera",North Kerri,TX,Yes,Gold
c7528456-7cf9-45ea-8204-eb3be33b1701,C1713,02-04-2025,87.61,Healthcare,Holloway-Stone,North Jonathan,GA,Yes,Gold
3305257e-0ef3-4a17-8b6e-180df627662a,C1860,20-01-2025,49.45,Fuel,Norman-Stevens,Kevinmouth,CO,No,Platinum
4ddbc3d3-0daa-4f9b-a87a-32b77b90717f,C1240,07-11-2024,43.87,Dining,"Garcia, Rich and Cox",Kirbyhaven,TX,No,Gold
2e84f69e-588f-442f-91dd-360b926714c0,C1519,19-11-2024,4.63,Shopping,"Ortiz, Wagner and Hamilton",Port Joseph,ME,No,Silver
f1660a99-ee86-41b4-896f-ed1a7ce11289,C1575,27-11-2024,24.58,Entertainment,Eaton-Phillips,West Sharon,MS,No,Platinum
d9ffeeff-2100-4412-90fb-6432970b6670,C1325,16-10-2024,1.53,Healthcare,"Stone, Wilson and Jones",Michaelport,VT,No,Gold
ce6bccae-3939-4e64-97f7-73f87c036453,C1435,06-01-2025,87.09,Healthcare,Wolf and Sons,East Dustinland,WA,No,Silver
41ad6cf3-68b0-492f-bd51-ddecaa3a3734,C1274,09-11-2023,11.19,Fuel,Flores and Sons,Lisaview,GA,Yes,Gold
8d14c707-4a6a-42ba-ba19-d8a739a4ff56,C1651,22-10-2024,206.37,Dining,Baker-Jones,Carolstad,NY,No,Gold
6e893543-8836-491a-81d0-5f5071de24b5,C1419,22-12-2023,74.05,Shopping,"Graves, Harris and Fisher",Harrisontown,IA,Yes,Platinum
8e9aba24-fe33-4629-a547-f67ce687c991,C1211,30-05-2024,120.29,Travel,"Hunt, Medina and Brooks",North Calebbury,TX,No,Silver
9f955b44-cb6c-41ad-aa02-1cf1c861543c,C1619,10-11-2024,52.91,Dining,"Rowland, Jones and Brown",Barbaraburgh,NH,Yes,Gold
df6f0855-63d2-4f81-9189-097f706d7a17,C1092,01-12-2024,82.23,Entertainment,Williams-Payne,South Matthew,MT,No,Platinum
5749742e-27a8-4ade-a74e-b34f2af2a2f6,C1064,14-02-2024,285.87,Dining,Ford-Vazquez,Kirkshire,LA,Yes,Gold
4597bba8-f555-4281-b2f7-b839f28d2c4a,C1548,19-09-2024,8.64,Shopping,Hancock Group,Port Jennifer,WI,Yes,Platinum
a3b0560b-1abd-4d77-8faf-e9f449b04e6a,C1405,06-10-2023,29.29,Shopping,"Peterson, Goodwin and Gonzalez",New Michael,WI,No,Silver
a8ae2e2a-2d7c-48c1-a881-86f5637a6775,C1932,12-06-2023,151.41,Entertainment,"Hall, Pena and Morgan",West Annaton,AR,No,Gold
0143f10a-e54e-4d65-abd5-678e32cca88a,C1220,14-06-2024,10.4,Shopping,Schneider PLC,Kevinshire,MI,Yes,Silver
6b3c657a-8856-4591-af6c-3c5df567d801,C1865,29-02-2024,7.87,Dining,Myers-Johnson,Sanchezport,AZ,Yes,Platinum
c7e21b8a-cdb1-4d89-a060-b733a7163765,C1407,06-05-2024,44.87,Fuel,Jefferson and Sons,Robertfurt,CA,Yes,Silver
64cc71f5-be98-422a-b9a5-c834f1f564f1,C1289,11-05-2024,9.67,Utilities,"Santos, Gregory and Lee",Sheltonside,GA,Yes,Silver
99ab08db-b97a-4eca-81be-be3c3c06b592,C1646,22-05-2024,87.97,Shopping,Vance-Lewis,Stanleyport,GA,Yes,Gold
3a03e023-3ddf-44b0-8353-8a920e08aa1a,C1767,12-12-2024,25.65,Travel,Davis PLC,Braytown,PA,No,Platinum
6f3fa068-7864-4314-ad24-4314787c38cf,C1410,23-07-2023,226.05,Groceries,Castro Group,Dorisville,SD,No,Silver
9b5ee9b7-75d0-484d-be2d-1a62eac67ad1,C1078,17-03-2025,153.02,Travel,Wright-Taylor,New Erica,OR,No,Silver
a5545976-37c9-402d-b625-e987fe0ea162,C1015,27-06-2023,120.3,Groceries,Johnson-Chapman,Port Corey,IA,Yes,Platinum
fec8b37a-4c09-48c0-a4c7-e55bb888c5dc,C1602,30-08-2024,95.96,Healthcare,"Dudley, Bass and Shaw",Huynhshire,NE,Yes,Platinum
c8a3929c-fce0-4c93-bfbf-1f6670145f97,C1879,06-10-2023,199.12,Utilities,"Carter, Murray and Johnson",West Angela,MO,No,Gold
487593d0-77b5-48d9-8eb6-7f6594f943cd,C1524,25-01-2025,25.24,Dining,"Rodriguez, Palmer and Wilson",New Deannashire,OK,No,Gold
0766cd72-0fef-4fac-a798-c08f93f3d1fb,C1469,27-06-2024,206.44,Shopping,Webb Group,West Melanie,NH,Yes,Gold
c437e5d0-5a53-4ffa-b2b4-ae44084f7860,C1992,05-11-2023,155.82,Fuel,Powers-Cochran,Amandaside,UT,No,Gold
b3a32395-6381-4d74-a002-4648e1c713c4,C1439,23-07-2023,137.9,Travel,Mckenzie-Baxter,East Justin,MO,Yes,Gold
c5603664-099e-4c63-b935-24a652c9e064,C1574,19-09-2023,82.38,Utilities,Smith LLC,Gilmoreberg,VA,No,Gold
3cfbe908-1b33-4183-a4c4-a301fc6dd4b1,C1929,17-08-2023,28.27,Shopping,Estrada-Lee,West Wyattbury,NJ,No,Silver
481f5838-8409-41a1-9be0-ad3c8060855e,C1508,16-04-2025,55.09,Healthcare,Hernandez-Rodriguez,Port Thomasshire,LA,No,Platinum
656d916f-e45b-483b-a301-aaa5a7521376,C1731,14-11-2023,157.78,Travel,"Espinoza, Fuller and Wells",Jorgeport,OH,No,Silver
d003929a-cc2a-422e-bed9-8189c67eddb4,C1591,15-05-2023,3.23,Dining,"Lewis, Young and Roach",Smithfurt,CA,No,Silver
fcd74b37-30db-4d24-a7b2-1a5c679e5513,C1457,02-03-2025,152.35,Entertainment,"Brown, House and Harris",Rebeccachester,MI,No,Platinum
d416611c-3043-4551-90a0-36e4c291a910,C1111,11-09-2024,27.45,Utilities,"Foster, Gordon and Manning",Lake Timothyfurt,IA,No,Silver
bde37b5d-536e-4294-8c9a-05b7138b53fe,C1829,29-05-2024,15.58,Travel,"Lewis, Cline and Hernandez",Newtonstad,MI,Yes,Platinum
b397eb76-26f1-48ce-869c-0b6bfc66c67d,C1173,19-02-2025,12.3,Shopping,"Christensen, Miller and Lamb",Kristyberg,AL,No,Platinum
a3a8a820-4434-4ac8-b08f-094cce98212a,C1255,29-06-2024,2.76,Travel,"Martin, Chaney and Carpenter",West Jamesmouth,UT,Yes,Gold
9a766c79-cf7b-448e-8496-1b8696190e58,C1631,30-10-2023,74.15,Fuel,Smith PLC,Torresport,OK,Yes,Silver
e2ee7475-76b0-4042-a763-0406824a618f,C1785,14-10-2023,24.62,Fuel,Cooper-Johnson,Martinbury,HI,No,Gold
7284f722-8b34-44c5-b73c-fb81429cf492,C1318,01-05-2023,454.99,Entertainment,Mcmillan-Dickerson,Lake Michelle,AL,Yes,Silver
19142a73-0dcb-4f37-8f26-a72cb3f8b4c7,C1329,01-10-2024,85.43,Healthcare,"Jackson, Andrews and Hebert",North Kelly,RI,Yes,Gold
6c63b102-43b3-481d-b32b-ba08cf5cf02e,C1706,16-11-2024,14.84,Shopping,Gilmore Group,West Charlesfort,IL,No,Platinum
ecf94839-6ee5-4046-957d-891f33aa9fd3,C1511,02-06-2024,116.72,Entertainment,Riley PLC,North William,MA,Yes,Gold
c2562d8b-d102-499f-a003-4c444d95931a,C1472,26-09-2024,228.03,Fuel,Brady Group,Lake Christineton,SC,Yes,Silver
299c473d-b0db-43d1-a824-5a3c33f67633,C1435,05-11-2024,136.72,Travel,Griffith Ltd,East Susanton,NH,No,Silver
f98fe842-a0fa-46df-866f-63e8b642b8ab,C1775,12-07-2024,7.95,Dining,"Watkins, Smith and Pearson",East Roystad,NM,Yes,Platinum
743fb1b5-524e-44c5-8adb-b7bee1953e31,C1766,20-06-2023,226.23,Travel,Wells-Gonzalez,Rachelbury,NH,Yes,Silver
eb029d2f-13b8-48fe-920a-f39140de8316,C1448,08-12-2023,157.95,Travel,Russell-Martinez,South Andre,SC,Yes,Gold
e3eb768d-e7c8-4d2f-a5a3-4285ffb8f424,C1507,03-01-2024,17.23,Groceries,Clark-Flores,Port Matthew,SD,No,Silver
ce50f74e-3edf-440a-9f1d-7165c6d79982,C1766,13-10-2024,5.32,Healthcare,Johnson and Sons,Deanton,OK,No,Silver
6bfe7efe-d98f-4173-81bb-e729f9a3c86c,C1303,30-01-2024,81.49,Travel,"Garcia, Jackson and Harmon",Ericport,SD,No,Gold
bf9eecba-70af-46cd-b78c-726e15a0cbd3,C1737,18-11-2024,16.96,Utilities,Smith-Smith,South Bryanfort,DE,No,Platinum
56edb232-dff2-449e-aaf4-27d52818af92,C1910,02-04-2024,179.93,Entertainment,"Moreno, Wagner and Warner",Nicholasside,AK,Yes,Silver
ffd84482-f2e7-4bb4-bf8e-eda73577422b,C1297,08-12-2024,44.37,Shopping,Stevens-Mcclain,Anthonyborough,TN,No,Platinum
5e84c971-083a-41e8-b7ec-c200333f4d14,C1619,19-05-2024,244.06,Utilities,Cox-Russell,Gonzalezfurt,MA,No,Gold
2e18aab1-d2fb-4cd9-b007-928c403e39fa,C1215,27-01-2025,83.4,Entertainment,Gray and Sons,Watsonhaven,WI,Yes,Silver
c48b0cc1-5524-4efd-ab44-263e869d281c,C1536,21-09-2023,20.17,Fuel,"Casey, Williams and Bell",Zamoraton,IL,Yes,Gold
5adbe395-411f-4935-a1ba-8e5369bacde9,C1426,18-01-2024,15.04,Groceries,"Brown, Black and Walker",Jonesfurt,PA,Yes,Gold
92171a58-c64a-49c1-b9fe-0922ee96b3df,C1068,04-07-2024,85.91,Dining,"Mercer, Davis and White",South Catherineville,MO,No,Platinum
afe38de6-8460-47ef-ac94-78a4da4c6b82,C1192,04-05-2024,143.5,Shopping,Vargas-Rosales,South Amberstad,PA,Yes,Platinum
cea8012f-afdf-4441-9410-b6a6bc1a6f2a,C1469,28-06-2023,152.1,Entertainment,Wall-Spencer,North Amandamouth,IN,Yes,Silver
4c06cb56-7f9b-49ac-a952-3113a0b0de9b,C1639,11-12-2023,32.26,Fuel,"Dickerson, Thomas and Jones",Rileyborough,NC,Yes,Silver
16af310c-47c4-4e48-b9c9-74551553b8b6,C1358,08-05-2023,22.85,Shopping,"Morse, Ruiz and Rangel",Amymouth,AR,No,Platinum
86c12341-2efb-43ef-944f-7a9e6acd079d,C1014,29-08-2024,1.69,Shopping,Carpenter and Sons,North Michelle,KY,No,Gold
ebb14ac0-3717-42d6-8c01-2a616550f9c1,C1840,06-09-2023,113.69,Healthcare,Anderson Ltd,South Annette,NH,No,Gold
b6f034de-fb2e-48c6-a71b-6e9de3c905e0,C1639,24-12-2023,7.97,Healthcare,Thompson-Nolan,Port Derekberg,OR,No,Platinum
718a4304-7234-4dc7-927f-8ea836696838,C1554,17-04-2024,54.6,Shopping,Stone Ltd,Port Brandyville,RI,Yes,Platinum
4922ec99-618d-4eb9-9ab6-365c66c2c992,C1156,09-05-2023,92.05,Travel,Flynn Ltd,Melanieburgh,NV,Yes,Gold
349571ef-5d18-4d41-9d47-fafc4e857317,C1182,19-08-2024,276.64,Utilities,Harrington-Turner,Shelleyberg,NY,Yes,Silver
eb12db0f-b838-4744-a51c-1672d114e6f6,C1816,12-08-2024,37.37,Healthcare,Johnson Ltd,Oliviabury,IA,No,Platinum
d2ed6226-eade-4d7d-80b0-bcafccb7c7f6,C1790,22-12-2024,28.74,Utilities,Young Ltd,Williamsfort,NV,No,Silver
e9659216-72f0-45d5-8bb9-723f483c1440,C1172,16-03-2024,106.18,Dining,Davis-Martin,East Carla,WV,Yes,Silver
c39a8840-55fd-47f4-99c4-395ed85181a4,C1093,13-05-2024,96.56,Groceries,Allen-Schultz,Winterstown,OR,Yes,Silver
fca24fea-c7fc-44b0-802e-bd1efd457059,C1486,21-08-2024,40.36,Dining,Serrano-Martinez,Pattersonhaven,VA,No,Silver
6674b1af-4296-43ea-adae-5048b0da9eb8,C1917,11-05-2023,263.25,Dining,"Dean, Carpenter and King",Bethshire,ME,Yes,Platinum
ae58995b-e15f-46b7-9231-fdf0ffdba71d,C1826,04-12-2023,186.34,Fuel,West and Sons,Crystalland,OK,No,Platinum
1cfe6786-c24e-4068-99ef-4f9de0f7378e,C1483,14-07-2023,25.36,Entertainment,Cobb Ltd,Larryland,NC,No,Platinum
9d007c85-9a97-4216-9795-1f73950b0f77,C1778,09-07-2024,27.33,Travel,Sanchez Group,Alexaburgh,WI,Yes,Platinum
c9de129f-5e35-4b1a-8b12-8489c4ebe9e6,C1402,30-11-2024,71.81,Healthcare,Cain LLC,West Sydneyville,MA,No,Platinum
8c23794d-3c75-4ffb-a682-309a5fa2244a,C1485,29-04-2023,148.53,Entertainment,"Baxter, Melton and Flores",South Nicholefurt,CO,No,Platinum
16d1b523-09ec-464a-bc91-a5793c374ac7,C1324,18-05-2023,4.5,Travel,Torres Inc,Collinsborough,ND,Yes,Silver
c82b76f5-e629-406b-88f1-a9a43e2b45b7,C1968,20-09-2023,118.2,Utilities,Poole Inc,East Stephenshire,TX,Yes,Gold
da09191d-53de-4e78-9206-d0b4f2763fdf,C1573,02-04-2025,104.48,Fuel,Galvan-Jones,Washingtonberg,NC,No,Platinum
d943eb72-889d-4248-bec4-d9cc298f935a,C1807,11-08-2023,26.33,Utilities,Stewart PLC,New Patrick,NE,Yes,Platinum
6f0079e5-8ced-4042-abf8-f3b4c77d9672,C1921,16-04-2025,114.37,Healthcare,Osborne-Schmidt,Gonzalezland,KS,No,Silver
6c107765-edb5-4963-b555-03ea1ec8d103,C1025,14-10-2024,281.65,Entertainment,Smith-Stewart,North Carlton,DC,No,Platinum
bf068987-dbb7-4bc5-b22b-49cd962d360b,C1354,16-02-2024,4.79,Healthcare,"Wilcox, Rodriguez and Hall",South Tiffanyside,MO,Yes,Platinum
1970a547-9fad-4741-95d1-e4ad462a9198,C1573,03-05-2024,38.52,Shopping,Benton-Peterson,Clarkstad,TX,No,Gold
92d94b79-4623-45ab-b4c7-213401bddba1,C1183,10-10-2023,57.66,Dining,"Bell, Lee and Hernandez",Patrickstad,CA,Yes,Gold
4327d07c-db5b-4480-ad5e-0de8e998b2ac,C1369,20-07-2024,229.52,Shopping,Taylor-Davis,Kaylatown,DE,Yes,Platinum
86cb9fa5-ecb3-435c-a30f-c2c45555abd1,C1317,27-08-2023,327.71,Entertainment,Luna and Sons,Robertville,OH,Yes,Gold
bf017951-8f79-44ce-8152-b7e0d503521b,C1937,14-01-2024,58.72,Utilities,"Richardson, Mcneil and Moss",Port John,CA,Yes,Platinum
1a172644-f91d-45db-9e92-5e5bbf114dc5,C1279,03-08-2023,138.64,Dining,Russell-Johnson,Sharonside,GA,No,Platinum
35379abf-ab85-4476-9f21-a975dd53c305,C1490,25-04-2024,75.86,Healthcare,Garza PLC,North Abigailtown,SC,Yes,Platinum
a21507ac-e717-4407-bb32-5c4829049afb,C1721,07-08-2024,77.17,Utilities,"Potter, Jones and Wilson",Leonardshire,ID,No,Platinum
4e541d09-dd34-4a6f-be88-759a95b6638a,C1058,06-02-2025,32.59,Dining,Wu-Cline,Merrittchester,MS,No,Platinum
5730663c-9a5c-4641-b59e-cb315c143835,C1647,03-01-2024,24.46,Fuel,"Mejia, Clark and Lopez",Hollowayview,MT,No,Silver
e3d0f32b-cec9-441e-baee-52892e30b329,C1484,16-12-2023,33.97,Travel,Baker-Brown,Patrickbury,UT,Yes,Gold
03e21dca-c824-4aa2-8cec-e1060646d9f2,C1029,03-10-2024,81.27,Groceries,Collins-Smith,Levinemouth,CO,Yes,Silver
47a30d0b-d31f-466f-8fcb-e9a767b85bc8,C1084,07-10-2024,2.96,Healthcare,Brown Inc,West Jenniferfurt,WI,Yes,Silver
0732f261-a1ef-4022-ac4c-3dad235ef487,C1454,10-06-2024,237.78,Dining,"Adams, Cochran and Cantrell",Brianstad,AK,No,Silver
4f36389d-39df-4ae7-a593-194603233506,C1878,10-02-2024,16.99,Utilities,"Reed, Johnston and Klein",Ericaberg,IA,Yes,Platinum
361d6224-39ab-4290-b2a9-e9df303f41a8,C1628,05-04-2024,24.86,Dining,"Meyers, Green and Pope",Lake Rebecca,VT,No,Platinum
030bbb01-9356-4e16-a1b4-ba6e2b38bcd0,C1868,21-12-2023,73.04,Entertainment,"Avery, Burns and Mclean",Angelafurt,AZ,Yes,Platinum
022eb6ae-d815-4a22-b93a-3324a184c16b,C1739,05-02-2025,123.83,Entertainment,Perez Ltd,Port Jackville,MI,Yes,Platinum
01798faf-4470-40f4-916c-f60502b2e67b,C1412,15-03-2025,10.06,Healthcare,Cooper Ltd,New Adamside,KS,Yes,Silver
37f6c1ec-30ff-4276-8a15-67b39656d603,C1197,29-01-2025,38.23,Groceries,Lewis-Jimenez,Pottershire,IN,No,Silver
46bc1037-6fac-4434-bb2e-062df68d3462,C1176,03-11-2024,346.33,Fuel,Larson PLC,Wilsonchester,WI,Yes,Gold
b459037e-209f-420f-8505-ae486d6d6a3c,C1623,29-01-2025,30.43,Shopping,Mcgrath Inc,Gabrielland,IA,No,Silver
d1d52f8f-f15a-4cbb-a573-6d56760f4bed,C1650,11-10-2024,37.55,Dining,Wade PLC,East Amanda,LA,No,Gold
107bdedc-c2e6-4c64-af48-7932523961fe,C1574,20-03-2024,181.09,Entertainment,Trevino Group,Galvanchester,NE,Yes,Gold
cc99dc4c-6917-4404-8868-3e3af190393f,C1477,18-10-2024,5.15,Travel,Banks-Fowler,Austinfurt,GA,No,Silver
b6b2f100-7afc-4c8c-808a-c5d71dbdd92f,C1119,16-11-2023,62.48,Travel,Gutierrez-Reed,North Adamville,MT,Yes,Platinum
b9dd66c7-cc2a-4cdd-855e-94b09b72e9a1,C1088,24-02-2025,47.74,Groceries,"Miller, Stewart and Williams",Blackburnland,UT,No,Platinum
9762b6d9-de05-493f-852f-62a53a8c1148,C1641,30-11-2023,38.07,Dining,"Wallace, Mendez and Rodriguez",Josephfort,KY,Yes,Silver
6f20eebd-286f-49dd-bbbd-f86d0eb1f022,C1222,19-03-2024,33.65,Entertainment,"Mcintosh, Taylor and Lopez",Port Karina,RI,No,Silver
56f2f96b-3529-4ee1-84a6-59fc667b0e47,C1898,21-08-2024,9.58,Shopping,Reilly-Petersen,Shawfort,ID,No,Platinum
a76535a5-7c17-4f24-aaa8-288fd79fefdf,C1657,07-11-2023,37.81,Shopping,Patterson-Day,East Jonathan,OH,Yes,Gold
31531836-2ad8-4f7b-9fa8-b919e69a705d,C1054,28-08-2024,4.4,Healthcare,Munoz LLC,West Gregoryberg,OK,No,Silver
62ab66c5-b6af-40d7-892a-c87db9eecbcb,C1285,26-09-2024,151.85,Groceries,Ball-Ryan,Lake Robyn,AR,No,Gold
acbebac7-b2e5-40f4-b995-08ad32f30702,C1231,24-05-2023,50.79,Shopping,"Gordon, Gutierrez and Farrell",Ashleemouth,MD,No,Silver
7665237a-2a1a-4c21-a764-3a407e1c842f,C1181,19-05-2023,58.68,Utilities,Freeman-Kennedy,Robertmouth,IL,No,Platinum
e00afea6-4582-45df-8f96-6189b7483732,C1450,09-09-2023,224.05,Utilities,"Moore, Lopez and Allen",Murphychester,HI,Yes,Gold
207e89e5-77f6-417c-a4f0-482ef31f5b4f,C1363,21-08-2024,107.31,Entertainment,Guerrero-Carpenter,East Jefferytown,DE,No,Platinum
30bb37df-c20c-4650-91ea-0cc23445ff36,C1535,02-06-2024,0.81,Fuel,Gilbert-Banks,Teresamouth,OK,Yes,Silver
7561c8ff-18dd-450b-b777-144ead0f3321,C1972,27-06-2024,286.78,Healthcare,Richardson PLC,West Karenberg,CA,Yes,Platinum
3d86f03c-5943-48ea-934b-12c17978595d,C1582,29-06-2024,27.07,Shopping,Proctor-Ayala,Diazfort,PA,No,Gold
5b8fb504-c3b4-46db-a633-1700acd92798,C1661,12-05-2024,11.39,Utilities,Adkins-Joyce,Port Kimberlyfort,NV,Yes,Gold
30114321-a2e3-4051-8247-f62193e28280,C1716,26-10-2023,146.16,Utilities,Howard PLC,Samanthamouth,NH,Yes,Platinum
b33794d9-54d1-4766-9292-005455a92265,C1791,22-05-2023,69.41,Shopping,James PLC,Port Jennifer,OR,No,Silver
634e575b-23b9-45e0-92c2-dfdcc1333c56,C1478,29-08-2024,56.88,Utilities,"Brown, Wright and Andrews",Davisland,MD,Yes,Silver
f267d6c2-2c18-4869-962e-9f7a43740f02,C1529,05-05-2024,28.7,Groceries,Stewart Ltd,Timothyville,ME,No,Silver
47972e68-8f4c-48bc-976e-9c68bb807389,C1478,29-03-2024,79.29,Entertainment,"Gonzalez, Avila and Alvarez",Sanchezshire,SC,No,Platinum
5de525ea-82a5-4341-a9e0-d319aac09890,C1386,30-03-2024,32.07,Dining,Bruce Ltd,North Bryanstad,MD,No,Platinum
ab7c91ac-5711-4dbb-8395-dfb3d816fea6,C1107,10-12-2024,231.85,Entertainment,Campbell and Sons,North Matthewmouth,HI,Yes,Silver
7a8414c5-c4d9-49dc-9760-2e67f212c72c,C1431,23-03-2024,24.23,Fuel,"Roman, Reed and Cunningham",Liberg,RI,No,Gold
4b1e9f58-db82-4dd3-9f32-771c3f04f047,C1663,25-05-2023,215.72,Travel,Walker LLC,Courtneyborough,HI,Yes,Gold
1db7a582-7a20-47a6-9b6d-165154738aac,C1313,20-09-2023,81.96,Groceries,Holland-Cooper,North Thomasburgh,DE,No,Platinum
